Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,home_avg_for,home_avg_against,home_winrate,away_avg_for,away_avg_against,away_winrate
2023-10-03,Luton,Burnley,1,2,A,0,0.8333333333333334,2.0,0.16666666666666666,0.8636363636363636,1.5454545454545454,0.1590909090909091
2023-10-07,Luton,Tottenham,0,1,A,0,0.8571428571428571,2.0,0.14285714285714285,1.8795180722891567,1.3373493975903614,0.5421686746987951
2023-10-07,Burnley,Chelsea,1,4,A,0,0.8888888888888888,1.5333333333333334,0.17777777777777778,1.4578313253012047,1.036144578313253,0.40963855421686746
2023-10-07,Everton,Bournemouth,3,0,H,1,1.0,1.6265060240963856,0.24096385542168675,0.9333333333333333,1.9111111111111112,0.24444444444444444
2023-10-07,Fulham,Sheffield United,3,1,H,1,1.3333333333333333,1.4444444444444444,0.37777777777777777,0.7142857142857143,2.7142857142857144,0.0
2023-10-07,Man United,Brentford,2,1,H,1,1.4698795180722892,1.3373493975903614,0.5060240963855421,1.3975903614457832,1.3493975903614457,0.3493975903614458
2023-10-07,Crystal Palace,Nott'm Forest,0,0,D,0,1.1686746987951808,1.2289156626506024,0.30120481927710846,1.0222222222222221,1.7333333333333334,0.24444444444444444
2023-10-08,Brighton,Liverpool,2,2,D,0,1.6024096385542168,1.3373493975903614,0.42168674698795183,2.2289156626506026,0.963855421686747,0.6265060240963856
2023-10-08,West Ham,Newcastle,2,2,D,0,1.3855421686746987,1.3975903614457832,0.37349397590361444,1.5662650602409638,1.2289156626506024,0.43373493975903615
2023-10-08,Wolves,Aston Villa,1,1,D,0,0.927710843373494,1.3734939759036144,0.3373493975903614,1.4578313253012047,1.3373493975903614,0.43373493975903615
2023-10-08,Arsenal,Man City,1,0,H,1,1.9759036144578312,1.1686746987951808,0.6385542168674698,2.5301204819277108,0.7710843373493976,0.7590361445783133
2023-10-21,Liverpool,Everton,2,0,H,1,2.2261904761904763,0.9761904761904762,0.6190476190476191,1.0238095238095237,1.6071428571428572,0.25
2023-10-21,Bournemouth,Wolves,1,2,A,0,0.9130434782608695,1.934782608695652,0.2391304347826087,0.9285714285714286,1.369047619047619,0.3333333333333333
2023-10-21,Brentford,Burnley,3,0,H,1,1.3928571428571428,1.3571428571428572,0.34523809523809523,0.8913043478260869,1.5869565217391304,0.17391304347826086
2023-10-21,Man City,Brighton,2,1,H,1,2.5,0.7738095238095238,0.75,1.6071428571428572,1.3452380952380953,0.4166666666666667
2023-10-21,Newcastle,Crystal Palace,4,0,H,1,1.5714285714285714,1.2380952380952381,0.42857142857142855,1.1547619047619047,1.2142857142857142,0.2976190476190476
2023-10-21,Nott'm Forest,Luton,2,2,D,0,1.0,1.6956521739130435,0.2391304347826087,0.75,1.875,0.125
2023-10-21,Chelsea,Arsenal,2,2,D,0,1.4880952380952381,1.0357142857142858,0.4166666666666667,1.9642857142857142,1.1547619047619047,0.6428571428571429
2023-10-21,Sheffield United,Man United,1,2,A,0,0.75,2.75,0.0,1.4761904761904763,1.3333333333333333,0.5119047619047619
2023-10-22,Aston Villa,West Ham,4,1,H,1,1.4523809523809523,1.3333333333333333,0.42857142857142855,1.3928571428571428,1.4047619047619047,0.36904761904761907
2023-10-23,Tottenham,Fulham,2,0,H,1,1.869047619047619,1.3214285714285714,0.5476190476190477,1.3695652173913044,1.434782608695652,0.391304347826087
2023-10-27,Crystal Palace,Tottenham,1,2,A,0,1.1411764705882352,1.2470588235294118,0.29411764705882354,1.8705882352941177,1.3058823529411765,0.5529411764705883
2023-10-28,Chelsea,Brentford,0,2,A,0,1.4941176470588236,1.0470588235294118,0.4117647058823529,1.411764705882353,1.3411764705882352,0.35294117647058826
2023-10-28,Arsenal,Sheffield United,5,0,H,1,1.964705882352941,1.1647058823529413,0.6352941176470588,0.7777777777777778,2.6666666666666665,0.0
2023-10-28,Bournemouth,Burnley,2,1,H,1,0.9148936170212766,1.9361702127659575,0.23404255319148937,0.8723404255319149,1.6170212765957446,0.1702127659574468
2023-10-28,Wolves,Newcastle,2,2,D,0,0.9411764705882353,1.3647058823529412,0.3411764705882353,1.6,1.223529411764706,0.43529411764705883
2023-10-29,West Ham,Everton,0,1,A,0,1.388235294117647,1.4352941176470588,0.36470588235294116,1.011764705882353,1.611764705882353,0.24705882352941178
2023-10-29,Aston Villa,Luton,3,1,H,1,1.4823529411764707,1.3294117647058823,0.43529411764705883,0.8888888888888888,1.8888888888888888,0.1111111111111111
2023-10-29,Brighton,Fulham,1,1,D,0,1.6,1.3529411764705883,0.4117647058823529,1.3404255319148937,1.446808510638298,0.3829787234042553
2023-10-29,Liverpool,Nott'm Forest,3,0,H,1,2.223529411764706,0.9647058823529412,0.6235294117647059,1.0212765957446808,1.702127659574468,0.23404255319148937
2023-10-29,Man United,Man City,0,3,A,0,1.4823529411764707,1.3294117647058823,0.5176470588235295,2.4941176470588236,0.7764705882352941,0.7529411764705882
2023-11-04,Fulham,Man United,0,1,A,0,1.3333333333333333,1.4375,0.375,1.4651162790697674,1.3488372093023255,0.5116279069767442
2023-11-04,Brentford,West Ham,3,2,H,1,1.4186046511627908,1.3255813953488371,0.36046511627906974,1.372093023255814,1.430232558139535,0.36046511627906974
2023-11-04,Burnley,Crystal Palace,0,2,A,0,0.875,1.625,0.16666666666666666,1.1395348837209303,1.255813953488372,0.29069767441860467
2023-11-04,Everton,Brighton,1,1,D,0,1.0116279069767442,1.5930232558139534,0.2558139534883721,1.5930232558139534,1.3488372093023255,0.4069767441860465
2023-11-04,Man City,Bournemouth,6,1,H,1,2.5,0.7674418604651163,0.7558139534883721,0.9375,1.9166666666666667,0.25
2023-11-04,Sheffield United,Wolves,2,1,H,1,0.7,2.9,0.0,0.9534883720930233,1.372093023255814,0.3372093023255814
2023-11-04,Newcastle,Arsenal,1,0,H,1,1.6046511627906976,1.2325581395348837,0.43023255813953487,2.0,1.1511627906976745,0.6395348837209303
2023-11-05,Nott'm Forest,Aston Villa,2,0,H,1,1.0,1.7291666666666667,0.22916666666666666,1.5,1.3255813953488371,0.4418604651162791
2023-11-05,Luton,Liverpool,1,1,D,0,0.9,2.0,0.1,2.2325581395348837,0.9534883720930233,0.627906976744186
2023-11-06,Tottenham,Chelsea,1,4,A,0,1.872093023255814,1.302325581395349,0.5581395348837209,1.4767441860465116,1.058139534883721,0.4069767441860465
2023-11-11,Wolves,Tottenham,2,1,H,1,0.9540229885057471,1.3793103448275863,0.3333333333333333,1.8620689655172413,1.3333333333333333,0.5517241379310345
2023-11-11,Arsenal,Burnley,3,1,H,1,1.9770114942528736,1.1494252873563218,0.632183908045977,0.8571428571428571,1.6326530612244898,0.16326530612244897
2023-11-11,Crystal Palace,Everton,2,3,A,0,1.1494252873563218,1.2413793103448276,0.2988505747126437,1.0114942528735633,1.5862068965517242,0.25287356321839083
2023-11-11,Man United,Luton,1,0,H,1,1.4597701149425288,1.3333333333333333,0.5172413793103449,0.9090909090909091,1.9090909090909092,0.09090909090909091
2023-11-11,Bournemouth,Newcastle,2,0,H,1,0.9387755102040817,2.0,0.24489795918367346,1.5977011494252873,1.2183908045977012,0.4367816091954023
2023-11-12,Aston Villa,Fulham,3,1,H,1,1.4827586206896552,1.3333333333333333,0.4367816091954023,1.3061224489795917,1.4285714285714286,0.3673469387755102
2023-11-12,Brighton,Sheffield United,1,1,D,0,1.5862068965517242,1.3448275862068966,0.40229885057471265,0.8181818181818182,2.727272727272727,0.09090909090909091
2023-11-12,Liverpool,Brentford,3,0,H,1,2.218390804597701,0.9540229885057471,0.6206896551724138,1.4367816091954022,1.3333333333333333,0.367816091954023
2023-11-12,West Ham,Nott'm Forest,3,2,H,1,1.3793103448275863,1.4482758620689655,0.3563218390804598,1.0204081632653061,1.6938775510204083,0.24489795918367346
2023-11-12,Chelsea,Man City,4,4,D,0,1.5057471264367817,1.0574712643678161,0.41379310344827586,2.5402298850574714,0.7701149425287356,0.7586206896551724
2023-11-25,Man City,Liverpool,1,1,D,0,2.5568181818181817,0.8068181818181818,0.75,2.227272727272727,0.9431818181818182,0.625
2023-11-25,Burnley,West Ham,1,2,A,0,0.86,1.66,0.16,1.3977272727272727,1.4545454545454546,0.36363636363636365
2023-11-25,Luton,Crystal Palace,2,1,H,1,0.8333333333333334,1.8333333333333333,0.08333333333333333,1.1590909090909092,1.2613636363636365,0.29545454545454547
2023-11-25,Newcastle,Chelsea,4,1,H,1,1.5795454545454546,1.2272727272727273,0.4318181818181818,1.5340909090909092,1.0909090909090908,0.4090909090909091
2023-11-25,Nott'm Forest,Brighton,2,3,A,0,1.04,1.72,0.24,1.5795454545454546,1.3409090909090908,0.3977272727272727
2023-11-25,Sheffield United,Bournemouth,1,3,A,0,0.8333333333333334,2.5833333333333335,0.08333333333333333,0.96,1.96,0.26
2023-11-25,Brentford,Arsenal,0,1,A,0,1.4204545454545454,1.3522727272727273,0.36363636363636365,1.9886363636363635,1.1477272727272727,0.6363636363636364
2023-11-26,Tottenham,Aston Villa,1,2,A,0,1.8522727272727273,1.3409090909090908,0.5454545454545454,1.5,1.3295454545454546,0.4431818181818182
2023-11-26,Everton,Man United,0,3,A,0,1.0340909090909092,1.5909090909090908,0.26136363636363635,1.4545454545454546,1.3181818181818181,0.5227272727272727
2023-11-27,Fulham,Wolves,3,2,H,1,1.3,1.46,0.36,0.9659090909090909,1.375,0.3409090909090909
2023-12-02,Arsenal,Wolves,2,1,H,1,1.9775280898876404,1.1348314606741574,0.6404494382022472,0.9775280898876404,1.3932584269662922,0.33707865168539325
2023-12-02,Brentford,Luton,3,1,H,1,1.404494382022472,1.348314606741573,0.3595505617977528,0.9230769230769231,1.7692307692307692,0.15384615384615385
2023-12-02,Burnley,Sheffield United,5,0,H,1,0.8627450980392157,1.6666666666666667,0.1568627450980392,0.8461538461538461,2.6153846153846154,0.07692307692307693
2023-12-02,Nott'm Forest,Everton,0,1,A,0,1.0588235294117647,1.7450980392156863,0.23529411764705882,1.0224719101123596,1.6067415730337078,0.25842696629213485
2023-12-02,Newcastle,Man United,1,0,H,1,1.6067415730337078,1.2247191011235956,0.43820224719101125,1.4719101123595506,1.303370786516854,0.5280898876404494
2023-12-03,Bournemouth,Aston Villa,2,2,D,0,1.0,1.9411764705882353,0.27450980392156865,1.5056179775280898,1.3258426966292134,0.449438202247191
2023-12-03,Chelsea,Brighton,3,2,H,1,1.5280898876404494,1.1235955056179776,0.4044943820224719,1.595505617977528,1.348314606741573,0.4044943820224719
2023-12-03,Liverpool,Fulham,4,3,H,1,2.2134831460674156,0.9438202247191011,0.6179775280898876,1.3333333333333333,1.4705882352941178,0.37254901960784315
2023-12-03,West Ham,Crystal Palace,1,1,D,0,1.404494382022472,1.449438202247191,0.3707865168539326,1.1573033707865168,1.2696629213483146,0.29213483146067415
2023-12-03,Man City,Tottenham,3,3,D,0,2.539325842696629,0.8089887640449438,0.7415730337078652,1.8426966292134832,1.348314606741573,0.5393258426966292
2023-12-05,Wolves,Burnley,1,0,H,1,0.9777777777777777,1.4,0.3333333333333333,0.9423076923076923,1.6346153846153846,0.17307692307692307
2023-12-05,Luton,Arsenal,3,4,A,0,0.9285714285714286,1.8571428571428572,0.14285714285714285,1.9777777777777779,1.1333333333333333,0.6444444444444445
2023-12-06,Brighton,Brentford,2,1,H,1,1.6,1.3666666666666667,0.4,1.4222222222222223,1.3444444444444446,0.36666666666666664
2023-12-06,Crystal Palace,Bournemouth,0,2,A,0,1.1555555555555554,1.2666666666666666,0.28888888888888886,1.0192307692307692,1.9423076923076923,0.2692307692307692
2023-12-06,Fulham,Nott'm Forest,5,0,H,1,1.3653846153846154,1.5192307692307692,0.36538461538461536,1.0384615384615385,1.7307692307692308,0.23076923076923078
2023-12-06,Sheffield United,Liverpool,0,2,A,0,0.7857142857142857,2.7857142857142856,0.07142857142857142,2.2333333333333334,0.9666666666666667,0.6222222222222222
2023-12-06,Aston Villa,Man City,1,0,H,1,1.511111111111111,1.3333333333333333,0.4444444444444444,2.5444444444444443,0.8333333333333334,0.7333333333333333
2023-12-06,Man United,Chelsea,2,1,H,1,1.4555555555555555,1.3,0.5222222222222223,1.5444444444444445,1.1333333333333333,0.4111111111111111
2023-12-07,Everton,Newcastle,3,0,H,1,1.0222222222222221,1.5888888888888888,0.26666666666666666,1.6,1.211111111111111,0.4444444444444444
2023-12-07,Tottenham,West Ham,1,2,A,0,1.8555555555555556,1.3666666666666667,0.5333333333333333,1.4,1.4444444444444444,0.36666666666666664
2023-12-09,Crystal Palace,Liverpool,1,2,A,0,1.1428571428571428,1.2747252747252746,0.2857142857142857,2.230769230769231,0.9560439560439561,0.6263736263736264
2023-12-09,Brighton,Burnley,1,1,D,0,1.6043956043956045,1.3626373626373627,0.4065934065934066,0.9245283018867925,1.6226415094339623,0.16981132075471697
2023-12-09,Man United,Bournemouth,0,3,A,0,1.4615384615384615,1.2967032967032968,0.5274725274725275,1.0377358490566038,1.9056603773584906,0.2830188679245283
2023-12-09,Sheffield United,Brentford,1,0,H,1,0.7333333333333333,2.7333333333333334,0.06666666666666667,1.4175824175824177,1.3516483516483517,0.3626373626373626
2023-12-09,Wolves,Nott'm Forest,1,1,D,0,0.978021978021978,1.3846153846153846,0.34065934065934067,1.0188679245283019,1.7924528301886793,0.22641509433962265
2023-12-09,Aston Villa,Arsenal,1,0,H,1,1.5054945054945055,1.3186813186813187,0.45054945054945056,2.0,1.1538461538461537,0.6483516483516484
2023-12-10,Everton,Chelsea,2,0,H,1,1.043956043956044,1.5714285714285714,0.27472527472527475,1.5384615384615385,1.1428571428571428,0.4065934065934066
2023-12-10,Fulham,West Ham,5,0,H,1,1.4339622641509433,1.490566037735849,0.37735849056603776,1.4065934065934067,1.4395604395604396,0.37362637362637363
2023-12-10,Luton,Man City,1,2,A,0,1.0666666666666667,2.0,0.13333333333333333,2.5164835164835164,0.8351648351648352,0.7252747252747253
2023-12-10,Tottenham,Newcastle,4,1,H,1,1.8461538461538463,1.3736263736263736,0.5274725274725275,1.5824175824175823,1.2307692307692308,0.43956043956043955
2023-12-15,Nott'm Forest,Tottenham,0,2,A,0,1.0185185185185186,1.7777777777777777,0.2222222222222222,1.8695652173913044,1.3695652173913044,0.532608695652174
2023-12-16,Chelsea,Sheffield United,2,0,H,1,1.5217391304347827,1.1521739130434783,0.40217391304347827,0.75,2.5625,0.125
2023-12-16,Man City,Crystal Palace,2,2,D,0,2.510869565217391,0.8369565217391305,0.7282608695652174,1.141304347826087,1.2826086956521738,0.2826086956521739
2023-12-16,Newcastle,Fulham,3,0,H,1,1.576086956521739,1.2608695652173914,0.43478260869565216,1.5,1.462962962962963,0.3888888888888889
2023-12-16,Burnley,Everton,0,2,A,0,0.9259259259259259,1.6111111111111112,0.16666666666666666,1.0543478260869565,1.5543478260869565,0.2826086956521739
2023-12-17,Arsenal,Brighton,2,0,H,1,1.9782608695652173,1.1521739130434783,0.6413043478260869,1.5978260869565217,1.358695652173913,0.40217391304347827
2023-12-17,Brentford,Aston Villa,1,2,A,0,1.4021739130434783,1.3478260869565217,0.358695652173913,1.5,1.3043478260869565,0.45652173913043476
2023-12-17,West Ham,Wolves,3,0,H,1,1.391304347826087,1.4782608695652173,0.3695652173913043,0.9782608695652174,1.3804347826086956,0.33695652173913043
2023-12-17,Liverpool,Man United,0,0,D,0,2.2282608695652173,0.9565217391304348,0.6304347826086957,1.4456521739130435,1.315217391304348,0.5217391304347826
2023-12-21,Crystal Palace,Brighton,1,1,D,0,1.1505376344086022,1.2903225806451613,0.27956989247311825,1.5806451612903225,1.3655913978494623,0.3978494623655914
2023-12-22,Aston Villa,Sheffield United,1,1,D,0,1.5053763440860215,1.3010752688172043,0.46236559139784944,0.7058823529411765,2.5294117647058822,0.11764705882352941
2023-12-23,West Ham,Man United,2,0,H,1,1.4086021505376345,1.4623655913978495,0.3763440860215054,1.4301075268817205,1.3010752688172043,0.5161290322580645
2023-12-23,Fulham,Burnley,0,2,A,0,1.4727272727272727,1.490909090909091,0.38181818181818183,0.9090909090909091,1.6181818181818182,0.16363636363636364
2023-12-23,Luton,Newcastle,1,0,H,1,1.0625,2.0,0.125,1.5913978494623655,1.2473118279569892,0.44086021505376344
2023-12-23,Nott'm Forest,Bournemouth,2,3,A,0,1.0,1.7818181818181817,0.21818181818181817,1.0740740740740742,1.8703703703703705,0.2962962962962963
2023-12-23,Tottenham,Everton,2,1,H,1,1.8709677419354838,1.3548387096774193,0.5376344086021505,1.064516129032258,1.5376344086021505,0.2903225806451613
2023-12-23,Liverpool,Arsenal,1,1,D,0,2.204301075268817,0.946236559139785,0.6236559139784946,1.978494623655914,1.1397849462365592,0.6451612903225806
2023-12-24,Wolves,Chelsea,2,1,H,1,0.967741935483871,1.3978494623655915,0.3333333333333333,1.5268817204301075,1.1397849462365592,0.40860215053763443
2023-12-26,Newcastle,Nott'm Forest,1,3,A,0,1.574468085106383,1.2446808510638299,0.43617021276595747,1.0178571428571428,1.8035714285714286,0.21428571428571427
2023-12-26,Bournemouth,Fulham,3,0,H,1,1.1090909090909091,1.8727272727272728,0.3090909090909091,1.4464285714285714,1.5,0.375
2023-12-26,Sheffield United,Luton,2,3,A,0,0.7222222222222222,2.4444444444444446,0.1111111111111111,1.0588235294117647,1.8823529411764706,0.17647058823529413
2023-12-26,Burnley,Liverpool,0,2,A,0,0.9285714285714286,1.5892857142857142,0.17857142857142858,2.1914893617021276,0.9468085106382979,0.6170212765957447
2023-12-26,Man United,Aston Villa,3,2,H,1,1.4148936170212767,1.3085106382978724,0.5106382978723404,1.5,1.297872340425532,0.4574468085106383
2023-12-27,Brentford,Wolves,1,4,A,0,1.3978494623655915,1.3548387096774193,0.3548387096774194,0.9787234042553191,1.3936170212765957,0.3404255319148936
2023-12-27,Chelsea,Crystal Palace,2,1,H,1,1.5212765957446808,1.148936170212766,0.40425531914893614,1.148936170212766,1.2872340425531914,0.2765957446808511
2023-12-27,Everton,Man City,1,3,A,0,1.0638297872340425,1.5425531914893618,0.2872340425531915,2.5053763440860215,0.8494623655913979,0.7204301075268817
2023-12-28,Brighton,Tottenham,4,2,H,1,1.574468085106383,1.3617021276595744,0.39361702127659576,1.872340425531915,1.351063829787234,0.5425531914893617
2023-12-28,Arsenal,West Ham,0,2,A,0,1.9680851063829787,1.1382978723404256,0.6382978723404256,1.4148936170212767,1.446808510638298,0.3829787234042553
2023-12-30,Luton,Chelsea,2,3,A,0,1.1666666666666667,1.8888888888888888,0.2222222222222222,1.5263157894736843,1.1473684210526316,0.4105263157894737
2023-12-30,Aston Villa,Burnley,3,2,H,1,1.5052631578947369,1.3157894736842106,0.45263157894736844,0.9122807017543859,1.5964912280701755,0.17543859649122806
2023-12-30,Crystal Palace,Brentford,3,1,H,1,1.1473684210526316,1.2947368421052632,0.2736842105263158,1.3936170212765957,1.3829787234042554,0.35106382978723405
2023-12-30,Man City,Sheffield United,2,0,H,1,2.5106382978723403,0.851063829787234,0.723404255319149,0.7894736842105263,2.473684210526316,0.10526315789473684
2023-12-30,Wolves,Everton,3,0,H,1,1.0105263157894737,1.3894736842105264,0.3473684210526316,1.063157894736842,1.5578947368421052,0.28421052631578947
2023-12-30,Nott'm Forest,Man United,2,1,H,1,1.0526315789473684,1.7894736842105263,0.22807017543859648,1.431578947368421,1.3157894736842106,0.5157894736842106
2023-12-31,Fulham,Arsenal,2,1,H,1,1.4210526315789473,1.5263157894736843,0.3684210526315789,1.9473684210526316,1.1473684210526316,0.631578947368421
2023-12-31,Tottenham,Bournemouth,3,1,H,1,1.8736842105263158,1.3789473684210527,0.5368421052631579,1.1428571428571428,1.8392857142857142,0.32142857142857145
2024-01-01,Liverpool,Newcastle,4,2,H,1,2.1894736842105265,0.9368421052631579,0.6210526315789474,1.568421052631579,1.263157894736842,0.43157894736842106
2024-01-02,West Ham,Brighton,0,0,D,0,1.4210526315789473,1.431578947368421,0.3894736842105263,1.6,1.368421052631579,0.4
2024-01-12,Burnley,Luton,1,1,D,0,0.9310344827586207,1.6206896551724137,0.1724137931034483,1.2105263157894737,1.9473684210526316,0.21052631578947367
2024-01-13,Chelsea,Fulham,1,0,H,1,1.5416666666666667,1.15625,0.4166666666666667,1.4310344827586208,1.5172413793103448,0.3793103448275862
2024-01-13,Newcastle,Man City,2,3,A,0,1.5729166666666667,1.2916666666666667,0.4270833333333333,2.5052631578947366,0.8421052631578947,0.7263157894736842
2024-01-14,Everton,Aston Villa,0,0,D,0,1.0520833333333333,1.5729166666666667,0.28125,1.5208333333333333,1.3229166666666667,0.4583333333333333
2024-01-14,Man United,Tottenham,2,2,D,0,1.4270833333333333,1.3229166666666667,0.5104166666666666,1.8854166666666667,1.375,0.5416666666666666
2024-01-20,Arsenal,Crystal Palace,5,0,H,1,1.9375,1.15625,0.625,1.1666666666666667,1.2916666666666667,0.28125
2024-01-20,Brentford,Nott'm Forest,3,2,H,1,1.3894736842105264,1.4,0.3473684210526316,1.0689655172413792,1.7758620689655173,0.2413793103448276
2024-01-21,Sheffield United,West Ham,2,2,D,0,0.75,2.45,0.1,1.40625,1.4166666666666667,0.3854166666666667
2024-01-21,Bournemouth,Liverpool,0,4,A,0,1.1403508771929824,1.8596491228070176,0.3157894736842105,2.2083333333333335,0.9479166666666666,0.625
2024-01-22,Brighton,Wolves,0,0,D,0,1.5833333333333333,1.3541666666666667,0.3958333333333333,1.03125,1.375,0.3541666666666667
2024-01-30,Nott'm Forest,Arsenal,1,2,A,0,1.0847457627118644,1.7966101694915255,0.23728813559322035,1.9690721649484537,1.1443298969072164,0.6288659793814433
2024-01-30,Fulham,Everton,0,0,D,0,1.4067796610169492,1.5084745762711864,0.3728813559322034,1.041237113402062,1.556701030927835,0.27835051546391754
2024-01-30,Luton,Brighton,4,0,H,1,1.2,1.9,0.2,1.5670103092783505,1.3402061855670102,0.3917525773195876
2024-01-30,Crystal Palace,Sheffield United,3,2,H,1,1.1546391752577319,1.3298969072164948,0.27835051546391754,0.8095238095238095,2.4285714285714284,0.09523809523809523
2024-01-30,Aston Villa,Newcastle,1,3,A,0,1.5051546391752577,1.309278350515464,0.4536082474226804,1.577319587628866,1.309278350515464,0.422680412371134
2024-01-31,Man City,Burnley,3,1,H,1,2.5104166666666665,0.8541666666666666,0.7291666666666666,0.9322033898305084,1.6101694915254237,0.1694915254237288
2024-01-31,Tottenham,Brentford,3,2,H,1,1.8865979381443299,1.3814432989690721,0.5360824742268041,1.40625,1.40625,0.3541666666666667
2024-01-31,Liverpool,Chelsea,4,1,H,1,2.2268041237113403,0.9381443298969072,0.6288659793814433,1.5360824742268042,1.1443298969072164,0.422680412371134
2024-02-01,West Ham,Bournemouth,1,1,D,0,1.4123711340206186,1.422680412371134,0.38144329896907214,1.1206896551724137,1.896551724137931,0.3103448275862069
2024-02-01,Wolves,Man United,3,4,A,0,1.0206185567010309,1.3608247422680413,0.35051546391752575,1.4329896907216495,1.3298969072164948,0.5051546391752577
2024-02-03,Everton,Tottenham,2,2,D,0,1.030612244897959,1.5408163265306123,0.2755102040816326,1.8979591836734695,1.3877551020408163,0.5408163265306123
2024-02-03,Brighton,Crystal Palace,4,1,H,1,1.5510204081632653,1.3673469387755102,0.3877551020408163,1.1734693877551021,1.336734693877551,0.2857142857142857
2024-02-03,Burnley,Fulham,2,2,D,0,0.9333333333333333,1.6333333333333333,0.16666666666666666,1.3833333333333333,1.4833333333333334,0.36666666666666664
2024-02-03,Newcastle,Luton,4,4,D,0,1.5918367346938775,1.3061224489795917,0.42857142857142855,1.3333333333333333,1.8095238095238095,0.23809523809523808
2024-02-03,Sheffield United,Aston Villa,0,5,A,0,0.8636363636363636,2.4545454545454546,0.09090909090909091,1.5,1.3265306122448979,0.4489795918367347
2024-02-04,Bournemouth,Nott'm Forest,1,1,D,0,1.11864406779661,1.88135593220339,0.3050847457627119,1.0833333333333333,1.8,0.23333333333333334
2024-02-04,Chelsea,Wolves,2,4,A,0,1.530612244897959,1.1734693877551021,0.41836734693877553,1.0408163265306123,1.3877551020408163,0.3469387755102041
2024-02-04,Man United,West Ham,3,0,H,1,1.4591836734693877,1.346938775510204,0.5102040816326531,1.4081632653061225,1.4183673469387754,0.37755102040816324
2024-02-04,Arsenal,Liverpool,3,1,H,1,1.969387755102041,1.1428571428571428,0.6326530612244898,2.2448979591836733,0.9387755102040817,0.6326530612244898
2024-02-05,Brentford,Man City,1,3,A,0,1.4123711340206186,1.422680412371134,0.35051546391752575,2.515463917525773,0.8556701030927835,0.7319587628865979
2024-02-10,Man City,Everton,2,0,H,1,2.520408163265306,0.8571428571428571,0.7346938775510204,1.0404040404040404,1.5454545454545454,0.2727272727272727
2024-02-10,Fulham,Bournemouth,3,1,H,1,1.3934426229508197,1.4918032786885247,0.36065573770491804,1.1166666666666667,1.8666666666666667,0.3
2024-02-10,Liverpool,Burnley,3,1,H,1,2.2323232323232323,0.9595959595959596,0.6262626262626263,0.9508196721311475,1.639344262295082,0.16393442622950818
2024-02-10,Luton,Sheffield United,1,3,A,0,1.4545454545454546,1.9090909090909092,0.22727272727272727,0.8260869565217391,2.5652173913043477,0.08695652173913043
2024-02-10,Tottenham,Brighton,2,1,H,1,1.898989898989899,1.393939393939394,0.5353535353535354,1.5757575757575757,1.3636363636363635,0.3939393939393939
2024-02-10,Wolves,Brentford,0,2,A,0,1.0707070707070707,1.393939393939394,0.35353535353535354,1.4081632653061225,1.4387755102040816,0.3469387755102041
2024-02-10,Nott'm Forest,Newcastle,2,3,A,0,1.0819672131147542,1.7868852459016393,0.22950819672131148,1.6161616161616161,1.3333333333333333,0.42424242424242425
2024-02-11,West Ham,Arsenal,0,6,A,0,1.393939393939394,1.4343434343434343,0.37373737373737376,1.97979797979798,1.1414141414141414,0.6363636363636364
2024-02-11,Aston Villa,Man United,1,2,A,0,1.5353535353535352,1.3131313131313131,0.45454545454545453,1.4747474747474747,1.3333333333333333,0.5151515151515151
2024-02-12,Crystal Palace,Chelsea,1,3,A,0,1.1717171717171717,1.3636363636363635,0.2828282828282828,1.5353535353535352,1.202020202020202,0.41414141414141414
2024-02-17,Brentford,Liverpool,1,4,A,0,1.4141414141414141,1.4242424242424243,0.35353535353535354,2.24,0.96,0.63
2024-02-17,Burnley,Arsenal,0,5,A,0,0.9516129032258065,1.6612903225806452,0.16129032258064516,2.02,1.13,0.64
2024-02-17,Fulham,Aston Villa,1,2,A,0,1.4193548387096775,1.4838709677419355,0.3709677419354839,1.53,1.32,0.45
2024-02-17,Newcastle,Bournemouth,2,2,D,0,1.63,1.34,0.43,1.1147540983606556,1.8852459016393444,0.29508196721311475
2024-02-17,Nott'm Forest,West Ham,2,0,H,1,1.096774193548387,1.8064516129032258,0.22580645161290322,1.38,1.48,0.37
2024-02-17,Tottenham,Wolves,1,2,A,0,1.9,1.39,0.54,1.06,1.4,0.35
2024-02-17,Man City,Chelsea,1,1,D,0,2.515151515151515,0.8484848484848485,0.7373737373737373,1.55,1.2,0.42
2024-02-18,Sheffield United,Brighton,0,5,A,0,0.9166666666666666,2.5,0.125,1.57,1.37,0.39
2024-02-18,Luton,Man United,1,2,A,0,1.434782608695652,1.9565217391304348,0.21739130434782608,1.48,1.33,0.52
2024-02-19,Everton,Crystal Palace,1,1,D,0,1.03,1.55,0.27,1.17,1.38,0.28
2024-02-20,Man City,Brentford,1,0,H,1,2.5,0.85,0.73,1.41,1.45,0.35
2024-02-21,Liverpool,Luton,4,1,H,1,2.257425742574257,0.9603960396039604,0.6336633663366337,1.4166666666666667,1.9583333333333333,0.20833333333333334
2024-02-24,Aston Villa,Nott'm Forest,4,2,H,1,1.5346534653465347,1.316831683168317,0.45544554455445546,1.1111111111111112,1.7777777777777777,0.23809523809523808
2024-02-24,Brighton,Everton,1,1,D,0,1.603960396039604,1.3564356435643565,0.39603960396039606,1.0297029702970297,1.5445544554455446,0.26732673267326734
